,clean_acc,Linf_acc,L2_acc,L1_acc,common_acc,sum,geom,model_size,backbone,dataset,loss_function,pre_training_dataset,pre_training_strategy,volume_pre_training_data,backbone_name,model_type,ft_strategy,clean_acc_borda_rank,Linf_acc_borda_rank,L2_acc_borda_rank,L1_acc_borda_rank,common_acc_borda_rank,total_borda_rank,volume_pre_training_data_scaled
22,0.6063492063492063,0.17777777777777778,0.2785714285714286,0.25476190476190474,0.3619047619047619,1.6793650793650794,0.0027686346052656382,medium,vit_small_patch16_224.augreg_in21k_ft_in1k,uc-merced-land-use-dataset,TRADES_v2,in22k+in1k,supervised,15478289,"vit_s,sup,ink22k-in1k",fully attention,FFT (50 epochs),435.0,300.0,244.0,162.0,541.0,1682.0,0.006095801631601546
23,0.9761904761904762,0.7619047619047619,0.8,0.07380952380952381,0.8142857142857143,3.4261904761904765,0.035761395714748484,large,eva02_base_patch14_224.mim_in22k,uc-merced-land-use-dataset,TRADES_v2,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs),3.0,48.0,61.0,323.0,74.0,509.0,0.005545708458565908
24,0.42142857142857143,0.0,0.0,0.0,0.24047619047619048,0.6619047619047619,0.0,medium,eva02_tiny_patch14_224.mim_in22k,uc-merced-land-use-dataset,TRADES_v2,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs),572.0,775.0,789.0,851.0,646.0,3633.0,0.005545708458565908
25,0.9547619047619048,0.7214285714285714,0.8761904761904762,0.8547619047619047,0.8380952380952381,4.245238095238095,0.4323400613647899,large,swin_base_patch4_window7_224.ms_in22k_ft_in1k,uc-merced-land-use-dataset,TRADES_v2,in22k+in1k,supervised,15478289,"swin_b,sup,ink22k-in1k",fully attention,FFT (50 epochs),28.0,69.0,15.0,3.0,51.0,166.0,0.006095801631601546
26,0.19523809523809524,0.0,0.0,0.0,0.11428571428571428,0.30952380952380953,0.0,medium,swin_tiny_patch4_window7_224.ms_in1k,uc-merced-land-use-dataset,TRADES_v2,in1k,supervised,1281167,"swin_t,sup,in1k",fully attention,FFT (50 epochs),746.0,775.0,789.0,851.0,816.0,3977.0,0.0
27,0.569047619047619,0.2761904761904762,0.4158730158730159,0.4166666666666667,0.42142857142857143,2.0992063492063493,0.011477063526342762,large,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,uc-merced-land-use-dataset,TRADES_v2,laion2b+in12k+in1k,hybrid,2330281167,"convnext_b,hybrid,laion2b-in12k-in1k",fully convolutional,FFT (50 epochs),465.0,245.0,178.0,136.0,483.0,1507.0,0.9999999999999999
28,0.9523809523809523,0.0,0.0,0.0,0.8063492063492064,1.7587301587301587,0.0,large,convnext_base.fb_in22k_ft_in1k,uc-merced-land-use-dataset,TRADES_v2,in22k+in1k,supervised,15478289,"convnext_b,sup,in22k-in1k",fully convolutional,FFT (50 epochs),33.0,775.0,789.0,851.0,85.0,2533.0,0.006095801631601546
29,0.9523809523809523,0.5119047619047619,0.7523809523809524,0.7841269841269841,0.8031746031746032,3.8039682539682538,0.23101172843451004,medium,convnext_tiny.fb_in22k_ft_in1k,uc-merced-land-use-dataset,TRADES_v2,in22k+in1k,supervised,15478289,"convnext_t,sup,in22k-in1k",fully convolutional,FFT (50 epochs),33.0,137.0,80.0,32.0,88.0,370.0,0.006095801631601546
30,0.9547619047619048,0.7404761904761905,0.8444444444444444,0.7404761904761905,0.7555555555555555,4.0357142857142865,0.33400638234678554,medium,coatnet_0_rw_224.sw_in1k,uc-merced-land-use-dataset,TRADES_v2,in1k,supervised,1281167,"coatnet_0,sup,in1k",hybrid,FFT (50 epochs),28.0,55.0,36.0,49.0,158.0,326.0,0.0
31,0.9714285714285714,0.8023809523809524,0.8952380952380953,0.819047619047619,0.8571428571428571,4.345238095238095,0.4898830355076919,large,coatnet_2_rw_224.sw_in12k_ft_in1k,uc-merced-land-use-dataset,TRADES_v2,in12k+in1k,supervised,10281167,"coatnet_2,sup,in12k-in1k",hybrid,FFT (50 epochs),5.0,29.0,3.0,15.0,32.0,84.0,0.0038643194504079
32,0.9595238095238096,0.7404761904761905,0.8666666666666667,0.7928571428571428,0.861904761904762,4.2214285714285715,0.4207975192820893,large,coatnet_2_rw_224.sw_in12k,uc-merced-land-use-dataset,TRADES_v2,in12k,supervised,9000000,"coatnet_2,sup,in12k",hybrid,FFT (50 epochs),16.0,55.0,22.0,30.0,26.0,149.0,0.0033142262773722627
33,0.9238095238095239,0.0,0.011904761904761904,0.1619047619047619,0.6634920634920635,1.761111111111111,0.0,small,regnetx_004.pycls_in1k,uc-merced-land-use-dataset,TRADES_v2,in1k,supervised,1281167,"regnetx_004,sup,in1k",fully convolutional,FFT (50 epochs),87.0,775.0,606.0,209.0,246.0,1923.0,0.0
34,0.4666666666666667,0.08095238095238096,0.09523809523809523,0.030952380952380953,0.319047619047619,0.9928571428571429,3.553012033737657e-05,small,efficientnet-b0,uc-merced-land-use-dataset,TRADES_v2,in1k,supervised,1281167,"efficientnet_b0,sup,in1k",fully convolutional,FFT (50 epochs),546.0,401.0,365.0,444.0,581.0,2337.0,0.0
35,0.919047619047619,0.5619047619047619,0.7095238095238096,0.4785714285714286,0.6928571428571428,3.3619047619047624,0.1214949330746228,small,deit_tiny_patch16_224.fb_in1k,uc-merced-land-use-dataset,TRADES_v2,in1k,supervised,1281167,"deit_t,sup,in1k",fully attention,FFT (50 epochs),91.0,117.0,87.0,123.0,222.0,640.0,0.0
36,0.6452380952380953,0.24523809523809523,0.26666666666666666,0.12142857142857143,0.3880952380952381,1.6666666666666667,0.0019885470303011607,small,mobilevit-small,uc-merced-land-use-dataset,TRADES_v2,in1k,supervised,1281167,"mobilevit_s,sup,in1k",hybrid,FFT (50 epochs),397.0,261.0,250.0,243.0,518.0,1669.0,0.0
37,0.9619047619047619,0.0,0.023809523809523808,0.21904761904761905,0.5166666666666667,1.7214285714285715,0.0,small,mobilenetv3_large_100.ra_in1k,uc-merced-land-use-dataset,TRADES_v2,in1k,supervised,1281167,"mobilenet_v3,sup,in1k",fully convolutional,FFT (50 epochs),14.0,775.0,537.0,177.0,399.0,1902.0,0.0
38,0.9380952380952381,0.3619047619047619,0.7023809523809523,0.7333333333333333,0.7404761904761905,3.4761904761904763,0.1294870924837559,small,edgenext_small.usi_in1k,uc-merced-land-use-dataset,TRADES_v2,in1k,supervised,1281167,"edgenetx_s,sup,in1k",hybrid,FFT (50 epochs),65.0,207.0,92.0,53.0,174.0,591.0,0.0
39,0.9714285714285714,0.5238095238095238,0.7047619047619048,0.6253968253968254,0.7476190476190476,3.573015873015873,0.16767283747390185,small,coat_tiny.in1k,uc-merced-land-use-dataset,TRADES_v2,in1k,supervised,1281167,"coat_t,sup,in1k",hybrid,FFT (50 epochs),5.0,134.0,90.0,88.0,167.0,484.0,0.0
40,0.87,0.686,0.556,0.096,0.76,2.968,0.024210456883200004,large,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,stanford_cars,TRADES_v2,laion_aesthetic,self-supervised (multimodal),900000000,"convnext_b,clip,laiona",fully convolutional,FFT (50 epochs),163.0,81.0,131.0,281.0,153.0,809.0,0.3858818518677544
41,0.889,0.687,0.567,0.096,0.772,3.011,0.025664339417472,large,CLIP-convnext_base_w-laion2B-s13B-b82K,stanford_cars,TRADES_v2,laion2B,self-supervised (multimodal),2320000000,"convnext_b,clip,laion2b",fully convolutional,FFT (50 epochs),138.0,80.0,129.0,281.0,138.0,766.0,0.9955855873765564
42,0.591,0.187,0.195,0.038,0.444,1.455,0.00036360535067999993,medium,deit_small_patch16_224.fb_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"deit_s,sup,in1k",fully attention,FFT (50 epochs),451.0,295.0,287.0,417.0,465.0,1915.0,0.0
43,0.364,0.063,0.01,0.0,0.244,0.681,0.0,medium,robust_resnet50,stanford_cars,TRADES_v2,in1k,supervised (robust),1281167,"resnet50,rob-sup,in1k",fully convolutional,FFT (50 epochs),611.0,423.0,615.0,851.0,642.0,3142.0,0.0
44,0.5093333333333333,0.132,0.128,0.009333333333333334,0.408,1.1866666666666665,3.2770490367999996e-05,medium,vit_small_patch16_224.augreg_in21k,stanford_cars,TRADES_v2,in22k,supervised,14197122,"vit_s,sup,in22k",fully attention,FFT (50 epochs),510.0,336.0,334.0,616.0,498.0,2294.0,0.005545708458565908
45,0.745,0.411,0.43,0.126,0.606,2.3179999999999996,0.0100533249306,large,convnext_base.fb_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"convnext_b,sup,in1k",fully convolutional,FFT (50 epochs),309.0,180.0,170.0,240.0,304.0,1203.0,0.0
46,0.612,0.0,0.0,0.017,0.416,1.045,0.0,medium,resnet50.a1_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"resnet50,sup,in1k",fully convolutional,FFT (50 epochs),428.0,775.0,789.0,532.0,490.0,3014.0,0.0
47,0.423,0.129,0.136,0.037,0.354,1.0790000000000002,9.720172497599999e-05,large,robust_vit_base_patch16_224,stanford_cars,TRADES_v2,in1k,supervised (robust),1281167,"vit_b,rob-sup,in1k",fully attention,FFT (50 epochs),569.0,339.0,326.0,421.0,553.0,2208.0,0.0
48,0.641,0.279,0.264,0.042,0.544,1.7700000000000002,0.0010787339566080004,large,vit_base_patch16_224.mae,stanford_cars,TRADES_v2,in1k,self-supervised,1281167,"vit_b,mae,in1k",fully attention,FFT (50 epochs),399.0,241.0,251.0,404.0,373.0,1668.0,0.0
49,0.11866666666666667,0.005333333333333333,0.013333333333333334,0.002,0.064,0.20333333333333334,1.0801303703703704e-09,medium,vit_small_patch16_224.dino,stanford_cars,TRADES_v2,in1k,self-supervised,1281167,"vit_b,dino,in1k",fully attention,FFT (50 epochs),854.0,699.0,590.0,783.0,962.0,3888.0,0.0
50,0.742,0.449,0.444,0.17333333333333334,0.635,2.4433333333333334,0.016281298196800003,large,convnext_base.fb_in22k,stanford_cars,TRADES_v2,in22k,supervised,14197122,"convnext_b,sup,in22k",fully convolutional,FFT (50 epochs),311.0,161.0,164.0,198.0,274.0,1108.0,0.005545708458565908
51,0.659,0.371,0.354,0.115,0.5373333333333333,2.0363333333333333,0.00534815775676,large,robust_convnext_base,stanford_cars,TRADES_v2,in1k,supervised (robust),1281167,"convnext_b,rob-sup,in1k",fully convolutional,FFT (50 epochs),387.0,197.0,202.0,251.0,380.0,1417.0,0.0
52,0.538,0.142,0.152,0.028,0.436,1.296,0.00014176163993599998,large,vit_base_patch16_224.augreg_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"vit_b,sup,in1k",fully attention,FFT (50 epochs),487.0,325.0,314.0,451.0,469.0,2046.0,0.0
53,0.404,0.093,0.081,0.007,0.321,0.9059999999999999,6.838367004000001e-06,large,vit_base_patch16_224.augreg_in21k,stanford_cars,TRADES_v2,in22k,supervised,14197122,"vit_b,sup,in22k",fully attention,FFT (50 epochs),586.0,378.0,387.0,663.0,577.0,2591.0,0.005545708458565908
54,0.827,0.5,0.43066666666666664,0.075,0.712,2.5446666666666666,0.009509507599999998,large,vit_base_patch16_clip_224.laion2b,stanford_cars,TRADES_v2,laion2B,self-supervised (multimodal),2320000000,"vit_b,clip,laion2b",fully attention,FFT (50 epochs),213.0,140.0,169.0,321.0,205.0,1048.0,0.9955855873765564
55,0.692,0.31466666666666665,0.357,0.117,0.5546666666666666,2.035333333333333,0.005044788682752,medium,convnext_tiny.fb_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"convnext_t,sup,in1k",fully convolutional,FFT (50 epochs),359.0,226.0,200.0,248.0,362.0,1395.0,0.0
56,0.334,0.052,0.015,0.004,0.20266666666666666,0.6076666666666667,2.1119488000000005e-07,medium,robust_convnext_tiny,stanford_cars,TRADES_v2,in1k,supervised (robust),1281167,"convnext_t,rob-sup,in1k",fully convolutional,FFT (50 epochs),637.0,438.0,575.0,728.0,683.0,3061.0,0.0
57,0.676,0.323,0.179,0.012,0.565,1.7550000000000001,0.00026499149976,medium,robust_deit_small_patch16_224,stanford_cars,TRADES_v2,in1k,supervised (robust),1281167,"deit_s,rob-sup,in1k",fully attention,FFT (50 epochs),371.0,223.0,296.0,566.0,352.0,1808.0,0.0
58,0.042,0.007,0.007,0.005333333333333333,0.039,0.10033333333333333,4.2806400000000005e-10,medium,vit_small_patch16_224.augreg_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"vit_s,sup,in1k",fully attention,FFT (50 epochs),1087.0,670.0,683.0,703.0,1080.0,4223.0,0.0
59,0.081,0.022,0.027,0.02666666666666667,0.064,0.22066666666666668,8.211456000000001e-08,medium,convnext_tiny.fb_in22k,stanford_cars,TRADES_v2,in22k,supervised,14197122,"convnext_t,sup,in22k",fully convolutional,FFT (50 epochs),944.0,536.0,508.0,476.0,962.0,3426.0,0.005545708458565908
60,0.767,0.438,0.382,0.066,0.615,2.2680000000000002,0.005208970389480001,large,vit_base_patch16_clip_224.laion2b_ft_in1k,stanford_cars,TRADES_v2,laion2b+in1k,hybrid,2321281167,"vit_b,clip,laion2b",fully attention,FFT (50 epochs),292.0,167.0,192.0,333.0,298.0,1282.0,0.9961356805495921
61,0.419,0.116,0.09866666666666667,0.01,0.334,0.9776666666666667,1.6017286186666666e-05,large,vit_base_patch16_224.augreg_in21k_ft_in1k,stanford_cars,TRADES_v2,in22k+in1k,supervised,15478289,"vit_b,sup,ink22k-in1k",fully attention,FFT (50 epochs),577.0,355.0,362.0,590.0,567.0,2451.0,0.006095801631601546
62,0.052,0.005333333333333333,0.008,0.003,0.052,0.12033333333333332,3.4611199999999997e-10,medium,vit_small_patch16_224.augreg_in21k_ft_in1k,stanford_cars,TRADES_v2,in22k+in1k,supervised,15478289,"vit_s,sup,ink22k-in1k",fully attention,FFT (50 epochs),1026.0,699.0,646.0,757.0,1007.0,4135.0,0.006095801631601546
63,0.749,0.442,0.42,0.118,0.633,2.362,0.010385779425840002,large,eva02_base_patch14_224.mim_in22k,stanford_cars,TRADES_v2,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs),307.0,164.0,176.0,246.0,278.0,1171.0,0.005545708458565908
64,0.487,0.116,0.117,0.007,0.35,1.077,1.6193431799999997e-05,medium,eva02_tiny_patch14_224.mim_in22k,stanford_cars,TRADES_v2,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs),530.0,355.0,345.0,663.0,555.0,2448.0,0.005545708458565908
65,0.686,0.307,0.338,0.12,0.55,2.0010000000000003,0.004698109416000001,large,swin_base_patch4_window7_224.ms_in22k_ft_in1k,stanford_cars,TRADES_v2,in22k+in1k,supervised,15478289,"swin_b,sup,ink22k-in1k",fully attention,FFT (50 epochs),365.0,230.0,211.0,245.0,367.0,1418.0,0.006095801631601546
66,0.634,0.215,0.25,0.06,0.477,1.6360000000000001,0.0009752980499999999,medium,swin_tiny_patch4_window7_224.ms_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"swin_t,sup,in1k",fully attention,FFT (50 epochs),408.0,277.0,264.0,340.0,437.0,1726.0,0.0
67,0.78,0.5493333333333333,0.494,0.16,0.669,2.6523333333333334,0.0226570626048,large,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,stanford_cars,TRADES_v2,laion2b+in12k+in1k,hybrid,2330281167,"convnext_b,hybrid,laion2b-in12k-in1k",fully convolutional,FFT (50 epochs),274.0,122.0,147.0,210.0,240.0,993.0,0.9999999999999999
68,0.726,0.393,0.395,0.169,0.62,2.303,0.011808769915800002,large,convnext_base.fb_in22k_ft_in1k,stanford_cars,TRADES_v2,in22k+in1k,supervised,15478289,"convnext_b,sup,in22k-in1k",fully convolutional,FFT (50 epochs),327.0,188.0,188.0,205.0,288.0,1196.0,0.006095801631601546
69,0.6373333333333333,0.33466666666666667,0.365,0.20266666666666666,0.49,2.0296666666666665,0.007731261453274073,medium,convnext_tiny.fb_in22k_ft_in1k,stanford_cars,TRADES_v2,in22k+in1k,supervised,15478289,"convnext_t,sup,in22k-in1k",fully convolutional,FFT (50 epochs),405.0,217.0,197.0,182.0,422.0,1423.0,0.006095801631601546
70,0.564,0.224,0.22266666666666668,0.05466666666666667,0.446,1.5113333333333332,0.0006858668018346667,medium,coatnet_0_rw_224.sw_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"coatnet_0,sup,in1k",hybrid,FFT (50 epochs),470.0,268.0,272.0,356.0,463.0,1829.0,0.0
71,0.741,0.465,0.395,0.095,0.613,2.309,0.007925968396125001,large,coatnet_2_rw_224.sw_in12k_ft_in1k,stanford_cars,TRADES_v2,in12k+in1k,supervised,10281167,"coatnet_2,sup,in12k-in1k",hybrid,FFT (50 epochs),312.0,156.0,188.0,284.0,299.0,1239.0,0.0038643194504079
72,0.766,0.5,0.435,0.105,0.6626666666666666,2.4686666666666666,0.011592375899999998,large,coatnet_2_rw_224.sw_in12k,stanford_cars,TRADES_v2,in12k,supervised,9000000,"coatnet_2,sup,in12k",hybrid,FFT (50 epochs),295.0,140.0,167.0,258.0,248.0,1108.0,0.0033142262773722627
73,0.564,0.001,0.007,0.007,0.38,0.959,1.050168e-08,small,regnetx_004.pycls_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"regnetx_004,sup,in1k",fully convolutional,FFT (50 epochs),470.0,762.0,683.0,663.0,525.0,3103.0,0.0
74,0.081,0.003,0.009,0.001,0.065,0.159,1.42155e-10,small,efficientnet-b0,stanford_cars,TRADES_v2,in1k,supervised,1281167,"efficientnet_b0,sup,in1k",fully convolutional,FFT (50 epochs),944.0,728.0,640.0,820.0,957.0,4089.0,0.0
75,0.5293333333333333,0.124,0.099,0.003,0.392,1.1473333333333333,7.641760895999999e-06,small,deit_tiny_patch16_224.fb_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"deit_t,sup,in1k",fully attention,FFT (50 epochs),496.0,343.0,360.0,757.0,515.0,2471.0,0.0
76,0.103,0.005,0.008,0.0,0.079,0.195,0.0,small,mobilevit-small,stanford_cars,TRADES_v2,in1k,supervised,1281167,"mobilevit_s,sup,in1k",hybrid,FFT (50 epochs),883.0,706.0,646.0,851.0,911.0,3997.0,0.0
77,0.486,0.0,0.008,0.053,0.328,0.875,0.0,small,mobilenetv3_large_100.ra_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"mobilenet_v3,sup,in1k",fully convolutional,FFT (50 epochs),531.0,775.0,646.0,361.0,570.0,2883.0,0.0
78,0.6133333333333333,0.216,0.267,0.073,0.468,1.6373333333333333,0.00120845447424,small,edgenext_small.usi_in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"edgenetx_s,sup,in1k",hybrid,FFT (50 epochs),427.0,276.0,249.0,325.0,449.0,1726.0,0.0
79,0.684,0.309,0.283,0.039,0.5573333333333333,1.8723333333333332,0.001300111626528,small,coat_tiny.in1k,stanford_cars,TRADES_v2,in1k,supervised,1281167,"coat_t,sup,in1k",hybrid,FFT (50 epochs),367.0,228.0,241.0,414.0,359.0,1609.0,0.0
80,0.952,0.8093333333333333,0.856,0.794,0.85,4.261333333333333,0.4451204720554667,large,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,caltech101,TRADES_v2,laion_aesthetic,self-supervised (multimodal),900000000,"convnext_b,clip,laiona",fully convolutional,FFT (50 epochs),40.0,26.0,31.0,27.0,41.0,165.0,0.3858818518677544
81,0.937,0.806,0.8546666666666667,0.803,0.844,4.244666666666667,0.4374509769054188,large,CLIP-convnext_base_w-laion2B-s13B-b82K,caltech101,TRADES_v2,laion2B,self-supervised (multimodal),2320000000,"convnext_b,clip,laion2b",fully convolutional,FFT (50 epochs),69.0,27.0,33.0,22.0,45.0,196.0,0.9955855873765564
